id,url,title,parkCode,description,category,relatedRoadEvents,lastIndexedDate,Road_Closure_LLM,Road_Closure_RegEx
EDF542CD-6AC4-44CA-9F58-C73EFE7BBED6,,What to Expect During Government Funding Lapse,fomc,There are currently no amenities or services available at Fort McHenry National Monument and Historic Shrine due to the lapse in government funding.,Park Closure,[],2025-10-10 00:00:00.0,no,no
CCCA1536-5974-471C-ACAB-607CC5BDB376,,What to Expect During Government Funding Lapse,fols,There are currently no amenities or services available at Fort Larned National Historic Site due to the lapse in government funding.,Park Closure,[],2025-10-10 00:00:00.0,no,no
08B20B71-C4D2-4DA0-84E2-6202532D743A,,What to Expect During Government Funding Lapse,foda,There are currently no amenities or services available at Fort Davis National Historic Site due to the lapse in government funding.,Park Closure,[],2025-10-10 00:00:00.0,no,no
2F424689-0F2E-49A6-A505-5EE843194FDE,,What to Expect During Government Funding Lapse,fopu,There are currently no amenities or services available at Fort Pulaski National Monument due to the lapse in government funding.,Park Closure,[],2025-10-10 00:00:00.0,no,no
48EEF37A-5C10-46E2-8211-0FE581743DD4,,What to Expect During Government Funding Lapse,foun,There are currently no amenities or services available at Fort Union National Monument due to the lapse in government funding.,Park Closure,[],2025-10-10 00:00:00.0,no,no
7B796CA9-FB3F-4EE4-B71A-7E4FDDA18B2C,,All Park Buildings Currently Closed,wefa,"The following facilities are not currently open or accessible at this time: Visitor Center, Restrooms, Weir House and Studios. Grounds are open and accessible sunrise to sunset.",Park Closure,[],2025-10-10 00:00:00.0,no,no
EE00825C-1AD7-4A3B-B5D9-31EBD5E3B68E,,What to Expect During Government Funding Lapse,fous,There are currently no amenities or services available at Fort Union Trading Post National Historic Site due to the lapse in government funding.,Park Closure,[],2025-10-10 00:00:00.0,no,no
2D47F5FB-13BB-4392-9BEE-16FE624C8685,,What to Expect During Government Funding Lapse,pipe,"In general, other areas within this park, including the Circle Trail and the restrooms on the northwest side of the visitor center building, remain as accessible as possible. Visitors should be aware that while some services are unavailable visitors are expected to protect park resources by following all regulations and “Leave No Trace” practices.",Information,[],2025-10-10 00:00:00.0,no,no
0E00738A-50D7-471A-9F2B-7A8D7FDE69CF,,What to Expect During Government Funding Lapse,gwca,There are currently no amenities or services available at George Washington Carver National Monument due to the lapse in government funding.,Park Closure,[],2025-10-10 00:00:00.0,no,no
70579898-1EBC-4B31-9E7A-042201DBA0AD,,What to Expect During Government Funding Lapse,jazz,There are currently no amenities or services available at New Orleans Jazz National Historical Park due to the lapse in government funding.,Park Closure,[],2025-10-10 00:00:00.0,no,no
66F7F21A-7C7F-48B5-8144-970E10D0D67C,,What to Expect During Government Funding Lapse,jaga,There are currently no amenities or services available at James A Garfield National Historic Site due to the lapse in government funding.,Park Closure,[],2025-10-10 00:00:00.0,no,no
B47D6DCE-A6AF-4F41-8200-A529BAC27DCF,,What to Expect During Government Funding Lapse,keaq,There are currently no amenities or services available at Kenilworth Park & Aquatic Gardens due to the lapse in government funding.,Park Closure,[],2025-10-10 00:00:00.0,no,no
DED0E757-17B9-4F58-95B5-E48A9FCAA6DC,,What to Expect During Government Funding Lapse,klse,There are currently no amenities or services available at Klondike Gold Rush - Seattle Unit National Historical Park due to the lapse in government funding.,Park Closure,[],2025-10-10 00:00:00.0,no,no
A78B600D-D9A5-4D24-B7A2-1DDE211A0863,,What to Expect During Government Funding Lapse,jofi,There are currently no amenities or services available at John Fitzgerald Kennedy National Historic Site due to the lapse in government funding.,Park Closure,[],2025-10-10 00:00:00.0,no,no
DA79F287-AC2E-4091-8D5E-9E9614384B78,,What to Expect During Government Funding Lapse,jeca,There are currently no amenities or services available at Jewel Cave National Monument due to the lapse in government funding.,Park Closure,[],2025-10-10 00:00:00.0,no,no
357D56FE-3A05-4367-A545-67A1E7E24DEE,,What to Expect During Government Funding Lapse,gewa,There are currently no amenities or services available at George Washington Birthplace National Monument due to the lapse in government funding.,Park Closure,[],2025-10-10 00:00:00.0,no,no
0846F1EF-41D0-4EEE-BB67-6E00BA3FB7F6,,What to Expect During Government Funding Lapse,frdo,There are currently no amenities or services available at Frederick Douglass National Historic Site due to the lapse in government funding.,Park Closure,[],2025-10-10 00:00:00.0,no,no
165E361B-CFD8-4B3C-B181-F6838E26174F,,What to Expect During Government Funding Lapse,gicl,There are currently no amenities or services available at Gila Cliff Dwellings National Monument due to the lapse in government funding.,Park Closure,[],2025-10-10 00:00:00.0,no,no
2CA6E19D-54FB-48DB-AF7E-FCAB5BBA3238,,What to Expect During Government Funding Lapse,gois,There are currently no amenities or services available at Governors Island National Monument due to the lapse in government funding.,Park Closure,[],2025-10-10 00:00:00.0,no,no
CEFE4C86-9A4A-420B-A55E-A536DBE2CC8D,,What to Expect During Government Funding Lapse,gegr,There are currently no amenities or services available at General Grant National Memorial due to the lapse in government funding.,Park Closure,[],2025-10-10 00:00:00.0,no,no
4F449A55-3D1E-4D47-BCCE-0989A903B3DA,,What to Expect During Government Funding Lapse,fowa,There are currently no amenities or services available at Fort Washington Park due to the lapse in government funding.,Park Closure,[],2025-10-10 00:00:00.0,no,no
FDC7F027-E25D-4A5B-9021-A69DD09C2E7C,,What to Expect During Government Funding Lapse,mawa,There are currently no amenities or services available at Maggie L Walker National Historic Site due to the lapse in government funding.,Park Closure,[],2025-10-10 00:00:00.0,no,no
61AFDF03-7E86-45E9-BD5E-F4BD22143630,,What to Expect During Government Funding Lapse,mamc,There are currently no amenities or services available at Mary McLeod Bethune Council House National Historic Site due to the lapse in government funding.,Park Closure,[],2025-10-10 00:00:00.0,no,no
1066F804-2642-406A-B3D2-50E2F18FF6E4,,What to Expect During Government Funding Lapse,mapr,There are currently no amenities or services available at Manhattan Project National Historical Park due to the lapse in government funding.,Park Closure,[],2025-10-10 00:00:00.0,no,no
F6F9D306-8A2B-4345-B415-0E693F87D2C9,,What to Expect During Government Funding Lapse,libi,There are currently no amenities or services available at Little Bighorn Battlefield National Monument due to the lapse in government funding.,Park Closure,[],2025-10-10 00:00:00.0,no,no
488C81EB-5DEC-4D68-AA5C-29513C844B64,,What to Expect During Government Funding Lapse,mimi,There are currently no amenities or services available at Minuteman Missile National Historic Site due to the lapse in government funding.,Park Closure,[],2025-10-10 00:00:00.0,no,no
1EDFE1D8-C0C2-4239-97A2-AD48B6A73DC3,,What to Expect During Government Funding Lapse,moca,There are currently no amenities or services available at Montezuma Castle National Monument due to the lapse in government funding.,Park Closure,[],2025-10-10 00:00:00.0,no,no
11783525-3AE6-45E0-9D1C-C696433F0A34,,What to Expect During Government Funding Lapse,mocr,There are currently no amenities or services available at Moores Creek National Battlefield due to the lapse in government funding.,Park Closure,[],2025-10-10 00:00:00.0,no,no
0EC86E2B-BCDA-4585-A9E8-6FE5F3D56833,,What to Expect During Government Funding Lapse,peco,There are currently no amenities or services available at Pecos National Historical Park due to the lapse in government funding.,Park Closure,[],2025-10-10 00:00:00.0,no,no
22485C82-FCBA-4971-8D77-28920EEE821E,,What to Expect During Government Funding Lapse,ocmu,There are currently no amenities or services available at Ocmulgee Mounds National Historical Park due to the lapse in government funding.,Park Closure,[],2025-10-10 00:00:00.0,no,no
FB20F796-E079-4424-8E13-416B47B46F3E,,What to Expect During Government Funding Lapse,pefo,There are currently no amenities or services available at Petrified Forest National Park due to the lapse in government funding.,Park Closure,[],2025-10-10 00:00:00.0,no,no
63088329-D3E1-4FEB-8934-1A827B544A68,,What to Expect During Government Funding Lapse,tica,There are currently no amenities or services available at Timpanogos Cave National Monument due to the lapse in government funding.,Park Closure,[],2025-10-10 00:00:00.0,no,no
44C402FB-1DDF-4B2D-9AAD-EDCBE579E27C,,What to Expect During Government Funding Lapse,tule,There are currently no amenities or services available at Tule Lake National Monument due to the lapse in government funding.,Park Closure,[],2025-10-10 00:00:00.0,no,no
DFC00231-65A1-46F3-8716-D7A51998E99E,,What to Expect During Government Funding Lapse,wicl,There are currently no amenities or services available at President William Jefferson Clinton Birthplace Home National Historic Site due to the lapse in government funding.,Park Closure,[],2025-10-10 00:00:00.0,no,no
CF46CC4C-3738-4008-BD3A-1CAD3198CD7F,,What to Expect During Government Funding Lapse,wiho,There are currently no amenities or services available at William Howard Taft National Historic Site due to the lapse in government funding.,Park Closure,[],2025-10-10 00:00:00.0,no,no
35A54E2D-3EE4-410C-84B6-6CD29689ECE2,,What to Expect During Government Funding Lapse,thrb,There are currently no amenities or services available at Theodore Roosevelt Birthplace National Historic Site due to the lapse in government funding.,Park Closure,[],2025-10-10 00:00:00.0,no,no
C909292E-BBF7-484F-A57E-61F009D7E979,,What to Expect During Government Funding Lapse,sapa,There are currently no amenities or services available at Saint Paul's Church National Historic Site due to the lapse in government funding.,Park Closure,[],2025-10-10 00:00:00.0,no,no
315B9C31-ACAF-46B8-A018-FFE6876890D6,,What to Expect During Government Funding Lapse,thko,There are currently no amenities or services available at Thaddeus Kosciuszko National Memorial due to the lapse in government funding.,Park Closure,[],2025-10-10 00:00:00.0,no,no
ACA1C4FB-B57B-4E83-84F8-89C8B4F65B20,,What to Expect During Government Funding Lapse,thst,There are currently no amenities or services available at Thomas Stone National Historic Site due to the lapse in government funding.,Park Closure,[],2025-10-10 00:00:00.0,no,no
5C43D6F3-CDAA-48F2-AC8D-FBAF0A376057,,What to Expect During Government Funding Lapse,this,There are currently no amenities or services available at Theodore Roosevelt Island Park due to the lapse in government funding.,Park Closure,[],2025-10-10 00:00:00.0,no,no
6ED17954-0B96-4D7A-9056-B7689EA09E40,,What to Expect During Government Funding Lapse,ulsg,There are currently no amenities or services available at Ulysses S Grant National Historic Site due to the lapse in government funding.,Park Closure,[],2025-10-10 00:00:00.0,no,no
3F090442-844B-46A0-BE7E-63C3F9427D75,,What to Expect During Government Funding Lapse,waca,There are currently no amenities or services available at Walnut Canyon National Monument due to the lapse in government funding.,Park Closure,[],2025-10-10 00:00:00.0,no,no
