id,url,title,parkCode,description,category,relatedRoadEvents,lastIndexedDate
404981B1-0C90-4DCF-A926-5E7A0AF0CAB5,https://www.nps.gov/blri/planyourvisit/roadclosures.htm,Possible Hazards in Open Sections,blri,"Parkway areas open after Hurricane Helene may have limited services. Visitors should exercise caution when hiking in or near open areas of the park. Hazards on trails such as landslides, tree debris, and washed-out sections or bridges are possible.",Caution,[],2025-09-24 00:00:00.0
D20834BB-2882-48D9-82E2-296DD0BBDF03,,LiveMap Not Updated,blri,"Due to system issues, the LiveMap is not accurate and does not reflect opening from Milepost 355.3 at the Ridge Junction Overlook near NC 128 to Milepost 382 in Asheville, NC.",Information,[],2025-09-24 00:00:00.0
0ECC4397-6B6E-4F11-A62D-D6F30D6025AA,https://www.nps.gov/blca/learn/news/south-rim-of-black-canyon-to-open-south-rim-road.htm,Park Closures Due to Wildfires,blca,"As of 9/24/2025: South Rim Road and visitor center have reopened. East Portal Road is open. North Rim is open. South Rim Campground, East Portal Campground, and some trails remain closed. Do not enter closed or burned areas until further notice.",Park Closure,[],2025-09-24 00:00:00.0
097494CF-48B5-493A-BFE2-6CE7952EB972,https://www.nps.gov/tuin/planyourvisit/george-washington-carver-museum.htm,Visitor Pass Needed to Visit George Washington Carver Museum,tuin,"All visitors to Tuskegee University, including those visiting the George Washington Carver Museum located on campus, are required to obtain a visitor pass before entering. This policy is part of the university's safety and security procedures. Visitor passes are issued by Tuskegee University Public Safety. Stop by the Campus Public Safety building upon arrival to receive your pass at 1103 West Montgomery Road, Tuskegee, AL 36088.",Information,[],2025-09-24 00:00:00.0
B37BE0E1-1ECA-40C7-9425-AF5A5BE991FD,,Temporary Museum Closure,nisi,"The park museum in the visitor center will temporarily close on September 28 for the installation of new exhibits. All other areas within the visitor center such as the welcome desk, theater, and bookstore will remain open during the project. The museum will reopen in November with the official ribbon cutting event being announced at a later date.",Information,[],2025-09-24 00:00:00.0
DD70ECD9-3888-4DCC-9CC5-6C5D7BE668DD,,Trail update 9/24/2025,nisi,Most trails are open and ready for the public. Those that remain closed are the Charleston Road/ Goudey Trail past the Cherokee Path and the portion of Cherokee Path between the stockade fort and the Charleston Road.,Information,[],2025-09-24 00:00:00.0
A2D756E8-11E0-42AE-86F8-44817692E680,,Equestrian Trail Update 9/24/2025,nisi,An equestrian bridge on the north side of the park is closed. All other equestrian trails are open.,Information,[],2025-09-24 00:00:00.0
93EA9483-5276-401C-A1AB-EDF6EC700CD0,,Construction work in the Taggart area,grte,"Construction work is underway near Taggart Lake Trailhead to bury power lines. Pathway users should expect short delays, detours, and construction equipment in the area. The Taggart Trail bridge is under repair. Through mid-October, use the bypass along the corral road. Sept. 22–29, all hikers will be rerouted to the south segment of the Taggart Lake Loop Trail while crews remove boulders.",Information,[],2025-09-24 00:00:00.0
D1F9402C-4017-480D-8969-B4F661CB2753,https://www.nps.gov/piro/learn/news/09-24-2025-sand-point-rd-closure.htm,Sand Point Road Closed Oct. 2 - 8,piro,"Sand Point Road will be temporarily closed to all vehicle and pedestrian traffic east of the Pictured Rocks National Lakeshore boundary from approximately Oct. 2 through Oct. 8, 2025, for a culvert replacement project. The closure may extend through Oct. 10 if additional time is needed to complete the work.",Park Closure,[],2025-09-24 00:00:00.0
C17E64D1-5BB5-44D8-8CCD-A888F3EC278C,,East Portal Road Reopened: Use Caution,cure,"During periods of rain or other precipitation, visitors are encouraged to leave East Portal promptly due to an increased risk of landslides in burned areas along East Portal Road. Please stay alert to changing weather conditions and use caution when traveling in the area.",Caution,[],2025-09-24 00:00:00.0
53C1D112-AA2F-4463-9EB3-EF16C3DFE433,,East Portal Road Reopened: Use Caution,blca,"During periods of rain or other precipitation, visitors are encouraged to leave East Portal promptly due to an increased risk of landslides in burned areas along East Portal Road. Please stay alert to changing weather conditions and use caution when traveling in the area.",Caution,[],2025-09-24 00:00:00.0
682E96E0-BEEB-4878-B7F0-BE1B1D348723,,Seasonal Summer Closures and Fire Restrictions,jotr,"As part of its seasonal operations, the park is implementing the routine summer closure of select campgrounds. Parkwide fire restrictions are in effect from June 15 until October 1. No open fires.",Information,[],2025-09-24 00:00:00.0
7291B9AA-F7FA-4C5D-AD9A-A263C4381EEB,,49 Palms Closed Due to Storm Damage,jotr,The trail will remain closed until November 7 while trail and road crews remove debris and ensure the trail is safe for visitor use,Park Closure,[],2025-09-24 00:00:00.0
12C2F359-A9EC-4279-83FF-A8BB13F71643,,9/11/2025 North Gorge Reopened,laro,"Effective immediately, North Gorge campground and boat launch are open to the public.",Information,[],2025-09-23 00:00:00.0
BE7256F7-5FE4-4022-A99E-06E6BF6D6E52,,Faneuil Hall Great Hall - Elevator Out of Service,bost,"The elevator in Faneuil Hall is temporarily out of service. We hope to have it fixed as soon as possible. If you have any questions, or if you need access to bathrooms, please inform one of the on-site Rangers or call 617-429-6760.",Information,[],2025-09-23 00:00:00.0
AC7FF262-B2C5-41FD-A982-CD8FA491B106,https://www.nps.gov/fosc/learn/photosmultimedia/360tours.htm,Some Park Buildings are Temporarily Closed for Maintenance,fosc,"Some park buildings are temporarily closed to clean up after the Fire Suppression System replacement. Closed are Officer's Quarters #2 and some of the Dragoon Barracks, A virtual tour link below.",Park Closure,[],2025-09-23 00:00:00.0
F9411EAE-4E94-433B-882D-D9DDC4514583,https://www.maine.gov/dacf/mfs/wildfire_danger_report/index.html,High Fire Danger,kaww,"The monument is currently under a high fire danger warning issued by the Maine Forest Service. Please exercise caution when lighting a fire, and make sure the fire is completely out before leaving. Fires are allowed in designated areas only.",Caution,[],2025-09-22 00:00:00.0
EEFA5B2C-2B4D-462B-BDFA-72ACA962AAF6,https://www.nps.gov/choh/planyourvisit/byron-bridge.htm,Bridge access to Maryland Heights Trail CLOSED,hafe,"The NPS will rehabilitate the stairway connecting the Goodloe Byron Memorial Footbridge to the C&O Canal NHP towpath. The stairway is CLOSED for approximately two weeks beginning September 22 while crews build a temporary stairwell. During that time, a shuttle will run between C&O Canal Lock 34 and Harpers Ferry National Historical Park Visitor Center. This will impact access to Maryland Heights, the Appalachian NST, and the Potomac Heritage NST.",Park Closure,[],2025-09-22 00:00:00.0
7C22A293-B110-455B-B5A6-9F5B67068487,https://www.nps.gov/tuin/learn/management/superintendent-s-compendium.htm,New Policy on Fires and Lighting,tuin,"Please be advised that a new policy is now in effect regarding the lighting and maintaining of fires within the park. To read the full details, including specific regulations and guidelines, please refer to the Superintendent's Compendium.",Information,[],2025-09-22 00:00:00.0
6C003D5A-53F4-4FA0-86FE-C01942D34418,,Limited Restroom Availability,inde,"Restrooms are available at the Independence Visitor Center at 6th & Market Streets, the corner of 5th and Chestnut Streets, and the Benjamin Franklin Museum (museum entrance requires a fee) in Franklin Court.",Information,[],2025-09-22 00:00:00.0
4717AF74-9DEE-45BE-B77C-DA28493B451A,https://www.nps.gov/tuai/learn/management/superintendent-s-compendium.htm,New Policy on Fires and Lighting,tuai,"Please be advised that a new policy is now in effect regarding the lighting and maintaining of fires within the park. To read the full details, including specific regulations and guidelines, please refer to the Superintendent's Compendium.",Information,[],2025-09-22 00:00:00.0
800234DB-9C92-434E-B583-3CC8DEF65B5A,https://www.nps.gov/deva/planyourvisit/conditions.htm,Many Roads Closed due to Flooding,deva,"Badwater Road, North Highway, and some other roads are still closed due to damage by flash floods on 9/19/2025. Click ""More"" for a full list of closures.",Park Closure,[],2025-09-22 00:00:00.0
4F723F8A-E097-4924-AB69-E2900B19EBAC,,Phones are Inoperable,cave,We are currently unable to return phone calls at Carlsbad Caverns National Park because our phone system is down. We apologize for the inconvenience and ask you to reach out to us at our email CAVE_Park_information@nps.gov with any questions you may have,Information,[],2025-09-22 00:00:00.0
24C18EF8-175C-4102-8F5E-8C6AF2EC0363,,Elk Creek Visitor Center temporary closure,cure,"The Elk Creek Visitor Center will be closed from September 21 to October 1 for installation of new exhibits. During winter hours, staff will be present in the visitor center parking lot while installation is in progress.",Information,[],2025-09-22 00:00:00.0
FF358624-59A9-4291-8ACD-59559EA6FBF3,,"Tree Thinning Project Will Cause Short Delays Starting September 28, 2025",wica,"Expect one-way traffic with short delays along Highways 87 and 385 while contractors remove pine saplings to improve visibility and safety along roadways. A pilot car will lead vehicles through the project area. The project begins on Sunday, September 28, and continues until complete.",Caution,[],2025-09-22 00:00:00.0
404D3582-2744-48DD-9859-E7F8D47AE7A6,https://www.nps.gov/goga/planyourvisit/maps.htm,"Temporary Closure of Fort Mason Restrooms Until October 17, 2025",goga,Great Meadow restrooms will be closed for renovation. Portable restrooms are available on site. Additional restrooms are available near East Beach and Presidio Tunnel Tops. See map link below to see restroom locations.,Information,[],2025-09-22 00:00:00.0
62EA44A1-7210-4B0E-B5D1-CC1E37531265,,Reduced cold-water flow at the Serpentine Hot Springs bathhouse,bela,"Cold water brought in via a pipe helps reduce the temperature of the water in the tub. With the reduced flow, temperatures in the tub are dangerously hot.",Information,[],2025-09-22 00:00:00.0
744C5488-40B2-4AB9-BFF9-BF456E8CE791,https://www.nps.gov/gwmp/learn/news/national-park-service-to-conduct-tree-maintenance-along-southern-section-of-the-george-washington-memorial-parkway.htm,Tree Maintenance Along Southern Section of the GWMP,gwmp,"Beginning September 22, the NPS will conduct tree maintenance along the GWMP between Mount Vernon and just south of Alexandria. To safely complete this work, temporary single-lane closures will be required in both directions. At times, short segments of the parkway may experience brief, periodic directional closures.",Information,[],2025-09-22 00:00:00.0
6FE6DB73-27AC-4609-BB0E-7FB03C1240B0,,9/19/2025 China Bend Reopened,laro,"Effective immediately, China Bend boat launch and parking lot are open to the public.",Information,[],2025-09-22 00:00:00.0
DF381D66-D1B0-4097-AA24-E18AEF4D0CD2,https://www.nps.gov/elma/planyourvisit/el-calderon-trail-closed.htm,"El Calderon Trail closed for construction August 11, 2025 through May 2026",elma,"The El Calderon Trail and parking area are closed from August 11, 2025, through late May 2026 for a major improvement project. NPS Road 100 will remain open for local traffic only, and the Continental Divide Trail will remain open for CDT thru-hikers.",Park Closure,[],2025-09-21 00:00:00.0
5541A600-5CAD-4CB4-A17D-6EEDCE161C59,https://www.nps.gov/nace/learn/management/public-notice-0812.htm,Public Access Closure around USPP Facilities & National Capital Parks - East Headquarters,nace,"Extension of temporary closure prohibiting the public from entering the area around the USPP Anacostia Operations Facility, USPP Aviation Facility, and National Capital Parks – East Headquarters through 11:59 pm Wednesday, December 31, 2025. Access through Aviation Drive SE entrances and the metro access gate into Anacostia Park will be closed.",Park Closure,[],2025-09-21 00:00:00.0
C2E56359-A57F-4B07-BCC1-5089ACED295D,https://www.nps.gov/nace/learn/management/public-notice-0812.htm,National Capital Parks - East Permit Office Temporarily Relocated to Anacostia Park Skating Pavilion,anac,"The National Capital Parks - East permit office has been temporarily relocated to the Anacostia Park Skating Pavilion due to the nearby closure through 11:59 pm Wednesday, December 31, 2025. Permit services will be available during normal business hours.",Park Closure,[],2025-09-21 00:00:00.0
87E9B490-D2AD-4EF2-87C2-EEE2FB09AA83,https://www.nps.gov/nace/learn/management/public-notice-0812.htm,National Capital Parks - East Permit Office Temporarily Relocated to Anacostia Park Skating Pavilion,nace,"The National Capital Parks - East permit office has been temporarily relocated to the Anacostia Park Skating Pavilion due to the nearby closure through 11:59 pm Wednesday, December 31, 2025. Permit services will be available during normal business hours.",Park Closure,[],2025-09-21 00:00:00.0
6D4A0356-53A4-4F41-9A5D-261C971A777B,https://www.nps.gov/nace/learn/management/public-notice-0812.htm,Public Access Closure around USPP Facilities & National Capital Parks - East Headquarters,anac,"Extension of temporary closure prohibiting the public from entering the area around the USPP Anacostia Operations Facility, USPP Aviation Facility, and National Capital Parks – East Headquarters through 11:59 pm Wednesday, December 31, 2025. Access through Aviation Drive SE entrances and the metro access gate into Anacostia Park will be closed.",Park Closure,[],2025-09-21 00:00:00.0
