id,url,title,park alpha,description,category,relatedRoadEvents,LastIndexedDate,road_closed_flag,Park Name,Type of Unit,State,Reg,Alpha,Unit
78FE8FBE-4B32-4CB6-9787-751F90A8364C,,Safety Standown for Employees,PUHO,"We are having a service-wide pause in operations to focus on employee, workplace and visitor safety. Our visitor center and bookstore will be closed on Monday, Feb. 26 from 8 a.m. to 10 a.m. Park is open. Visitor Center closed during these hours.",Park Closure,[],2024-02-22 16:10:51.0,0,Pu`uhonua O Honaunau,National Historical Park,HI,PWR,PUHO,1.0
DDE47C2D-80F3-4D6E-80AB-6C5003243E71,,Seasonal Road Closures,GRBA,The Wheeler Peak Scenic Drive is closed for the season at mile three near the Upper Lehman Campground. Baker Creek Road will close intermittently with snowfall. Both the Snake Creek and Strawberry Creek Roads are closed for the season.,Park Closure,[],2024-02-22 11:45:50.0,0,Great Basin,National Park,NV,PWR,GRBA,1.0
4699658F-D398-4A86-9A05-5D9341F8BE4C,,Reroofing at the Visitor Center,ARPO,The visitor center is currently being reroofed. Please be cautious while entering the visitor center parking lot since construction activities are under way through March 4th.,Caution,[],2024-02-22 10:57:45.0,0,Arkansas Post,National Memorial,AR,MWR,ARPO,1.0
93E4EF0D-EF5B-4DBB-B37D-19DB362AFFD1,,Click on non-emergency alerts below for important details on accessing the park,EVER,Flamingo is currently under a boil water notice. Roads to the park have delays from construction and Shark Valley parking lot is regularly filling to capacity from 10 a.m. to 3 p.m. with wait times of up to 2 hours.,Park Closure,[],2024-02-22 10:48:55.0,0,Everglades,National Park,FL,SER,EVER,1.0
31A5D971-30E4-4954-90FD-366FE534EF1C,,Boil Water Notice in Flamingo,EVER,"Flamingo is currently under a boil water notice. Until this notice is lifted, Flamingo Restaurant will remain closed. If you’re visiting the area, it is best to bring your own potable water and food. Call (305) 242-7700 for more information.",Caution,[],2024-02-22 10:47:34.0,0,Everglades,National Park,FL,SER,EVER,1.0
15BFFD11-4366-4867-B4C4-3C42476C2F60,,All Trails Are Open,TAPR,Prescribed burn has been completed and all hiking trails are open. Please stay away from anything smoldering.,Caution,[],2024-02-22 10:12:42.0,0,Tallgrass Prairie,National Preserve,KS,MWR,TAPR,1.0
17E1CD6A-0B2D-4196-8252-770513A9D4EA,,Downtown Visitor Center Construction,REER,"A team is working on the brick at the Downtown Beaufort Visitor Center. Please follow signage, the Visitor Center may be closed intermittently.",Caution,[],2024-02-22 09:57:22.0,0,,,,,,
AE46655B-F875-435E-9C38-F0056322D328,https://www.nps.gov/bibe/learn/news/emergency-road-repairs-at-the-maverick-entrance.htm,Emergency Repairs to Maverick Entrance Road 2/26 to 3/1,BIBE,"Feb 26 through Mar 1, from 10 AM to 6 PM crews will be making repairs along the western park entrance road. Visitors accessing the park from Highway 118 to the entrance near Study Butte/Terlingua will encounter single lane traffic & delays of up to 1 hr.",Park Closure,"[{'title': 'Emergency Repairs to Maverick Entrance Road', 'id': 'AE46655B-F875-435E-9C38-F0056322D328', 'type': 'roadevent', 'url': 'https://www.nps.gov/bibe/planyourvisit/conditions.htm'}]",2024-02-22 09:32:58.0,1,Big Bend,National Park,TX,IMR,BIBE,1.0
D7788E8F-9F86-4E94-957A-1CC37DB28E8A,,Spanish Pond Boardwalk Construction,TIMU,We are performing routine maintenance to the boardwalk and access will be limited during work hours. Anticípate completion by the end of next week. Access to the trails during work will be to the North of the boardwalk entrance along the Spanish Pond.,Park Closure,[],2024-02-22 08:38:54.0,0,Timucuan,Ecological & Historic Preserve,FL,SER,TIMU,1.0
C7CC4BC2-478F-43F4-AD97-EE9198927151,,Mount Locust Grounds Open intermittently,NATR,"Due to storm damage the visitor center and restrooms are closed. The grounds, and historic inn and stand will be open intermittently throughout the winter.",Information,[],2024-02-21 17:56:52.0,0,Natchez Trace,Parkway,"AL,MS,TN",SER,NATR,2.0
02A50567-8A4B-48E0-856D-DF506F5A4FD7,https://www.tripcheck.com/Pages/Chain-Law,Crater Lake National Park is a Snow Zone,CRLA,Expect snowy and icy conditions when driving and walking. All Oregon Chain Laws apply.,Caution,[],2024-02-21 17:39:35.0,0,Crater Lake,National Park,OR,PWR,CRLA,1.0
327FAA69-A459-4377-A007-C53982A415AB,,"Visitor Center Closure Updates for Feb 26, 29 and March 4",FLFO,"The Visitor Center will have reduced hours of operation on Monday, Feb 26 (open at 11am) and Thursday, Feb 29 (open at noon) and will remain closed Monday, March 4. Park brochures & the passport stamp are available in the lobby when the building is closed",Park Closure,[],2024-02-21 16:45:13.0,0,Florissant Fossil Beds,National Monument,CO,IMR,FLFO,1.0
9B253C6F-8621-4B1A-B3AF-B7DA65407C69,https://www.nps.gov/flfo/learn/photosmultimedia/webcams.htm,Trail Updates,FLFO,Park trails are snow-covered in many areas and may have ice or be slippery in spots. The 1/2-mile Ponderosa Loop is snow-covered. Proper footwear is important and traction devices are recommended. Click 'more' to see the webcam for view across the valley,Caution,[],2024-02-21 16:38:14.0,0,Florissant Fossil Beds,National Monument,CO,IMR,FLFO,1.0
48CDF9F2-F43B-4177-B7A4-BB49D6519916,,Interior Restrooms Closed at the Visitor Center during Renovation: No drinking fountain,FLFO,Toilets are available in the parking lot at the Visitor Center while the interior restrooms are undergoing renovation. The drinking fountain/bottle filling station is off. Please pack water for your visit. Work is scheduled to be complete by mid March.,Information,[],2024-02-21 16:33:46.0,0,Florissant Fossil Beds,National Monument,CO,IMR,FLFO,1.0
B7076EC1-E9D8-4BE3-AF81-51C4771295BA,,3/1 - Construction will temporarily close North Shore Quinault Road,OLYM,"Limited closures for geotechnical drilling on the North Shore Quinault Road will begin on March 1, 2024. Quinault will remain accessible throughout construction, but travelers will not be able to complete the Quinault Road loop drive.",Park Closure,[],2024-02-21 15:18:05.0,0,Olympic,National Park,WA,PWR,OLYM,1.0
068C2DDA-884F-476B-9DB2-444E2364DB8E,,U.S. side of Chilkoot National Historic Trail to Open as far as Mile 4 for the 2024 Season,KLGO,No public access on the U.S. side of the Chilkoot Trail past mile 4.0 on the Chilkoot Trail for the 2024 season. Permitted overnight camping is only for the Canadian side of the Trail – the Reservation Line will be open starting March 27 (1-800-661-0486).,Park Closure,[],2024-02-20 21:02:16.0,0,Klondike Gold Rush,National Historical Park,AK,AKR,KLGO,1.0
EB794A82-95A7-4ACD-AAC4-E302DC3B5A39,https://www.nps.gov/piro/learn/news/2024-2-8-sand-point-ice-climbing-closure.htm,Sand Point Temporarily Closed to Off-Trail Travel,PIRO,Pictured Rocks National Lakeshore has temporarily closed Sand Point to all foot traffic to view ice formations effective immediately to protect park resources.,Park Closure,[],2024-02-20 16:24:06.0,0,Pictured Rocks,National Lakeshore,MI,MWR,PIRO,1.0
24424F6F-CF3B-45EC-8ED8-8F9EA82C08BC,,Seawall Damage,FOMC,"Recent storms have damaged portions of the historic granite seawall along the park’s river boundary. When visiting, please stay on the paved trail for your safety and do not walk, sit, or climb on the seawall.",Caution,[],2024-02-20 14:50:45.0,0,Fort McHenry,National Monument and Historic Shrine,MD,NER,FOMC,1.0
128DA3BB-DD17-4667-9D6E-E631A7AAF81F,https://www.nps.gov/nace/planyourvisit/conditions.htm,Carter G. Woodson Home NHS temporarily closed.,CAWO,Carter G. Woodson Home National Historic Site is temporarily closed due to a full renovation project. Please continue to visit the website for future updates.,Park Closure,[],2024-02-20 14:36:04.0,0,Carter G. Woodson Home,National Historic Site,DC,NCR,CAWO,1.0
61E9B7DD-1B79-4D23-AD72-3EF71FC87180,https://www.nps.gov/deto/planyourvisit/fees.htm,Paying Entrance Fees Online Helps the Park!,DETO,"Please pay your entrance fees before you arrive at the park. Credit or debit card only; no cash, please. It greatly helps the traffic flow. To pay online, click below:",Information,[],2024-02-20 13:35:19.0,0,Devils Tower,National Monument,WY,IMR,DETO,1.0
66067353-0717-4641-A98F-04FADBCD06AE,https://www.nps.gov/deto/planyourvisit/visitorcenters.htm,Visitor Center Closed on Sundays and Mondays 12/1/23-2/29/24,DETO,"The visitor center will be closed on Sundays and Mondays from December 1, 2023 through the end of February 2024. Park roads and trails remain open. Questions? Email us at deto_interpretation@nps.gov or call 307-467-5283x637",Information,[],2024-02-20 13:33:21.0,1,Devils Tower,National Monument,WY,IMR,DETO,1.0
05C7AFCD-7230-4A16-A97C-605B6216478F,,"PARK CLOSURE for Wednesday, 2/21/24",NAVA,"Due to an all-employees Safety Meeting, the park will be closed for the day on February 21. The park apologizes for any inconvenience this may cause.",Park Closure,[],2024-02-20 12:35:23.0,0,Navajo,National Monument,AZ,IMR,NAVA,1.0
EEBEBF0D-ADCF-4CAF-B511-47CE7DAA1FEE,,"PARK CLOSURE for Wednesday, 2/21/24",HUTR,"Due to an all-employees Safety Meeting, the park will be closed for the day on February 21. The park apologizes for any inconvenience this may cause.",Park Closure,[],2024-02-20 12:33:47.0,0,Hubbell Trading Post,National Historic Site,AZ,IMR,HUTR,1.0
B74DADE9-6AD1-4613-8808-2055579CA0B5,,"DELAYED OPENING for Wednesday, 2/21/24. Welcome Center will open at 1PM.",CACH,"Due to an all-employees Safety Meeting, the Welcome Center will open at 1:00 PM on February 21. The North and South Rim Drives and Overlooks remain open. The park apologizes for any inconvenience this may cause.",Park Closure,[],2024-02-20 12:31:03.0,0,Canyon De Chelly,National Monument,AZ,IMR,CACH,1.0
0950280D-8B28-4770-B71E-44E3CA9C2DCC,https://www.nps.gov/tuzi/learn/news/tuzi-cashless.htm,Park will NO LONGER Accept Cash - Debit and CC ONLY,TUZI,"Starting March 1st, Montezuma Castle and Tuzigoot National Monuments will no longer accept cash for entrance fees. The parks will only accept debit and credit cards. The parks ask all visitors to plan accordingly. See Press release for more information.",Information,[],2024-02-19 13:36:09.0,0,Tuzigoot,National Monument,AZ,IMR,TUZI,1.0
C375F0BD-86F7-4B19-BAA5-28737C0C803D,https://www.nps.gov/moca/learn/news/moca-cashless.htm,Park will NO LONGER Accept Cash - Debit and CC ONLY,MOCA,"Starting March 1st, Montezuma Castle and Tuzigoot National Monuments will no longer accept cash for entrance fees. The parks will only accept debit and credit cards. The parks ask all visitors to plan accordingly. See Press release for more information.",Information,[],2024-02-19 13:34:50.0,0,Montezuma Castle,National Monument,AZ,IMR,MOCA,1.0
D1A6B3C6-5FB8-4F09-913D-9B12F2D62B29,https://www.nps.gov/seki/planyourvisit/conditions.htm,Generals Highway Closed Between the Parks For the Winter Season,SEKI,"Generals Highway is closed between the junction with Wolverton Road and Montecito Sequoia Lodge for the winter season. It is not possible to drive between the parks on Generals Highway. The highway typically reopens in mid-March, depending on conditions.",Park Closure,[],2024-02-18 20:54:40.0,0,Sequoia & Kings Canyon,National Parks,CA,PWR,SEKI,2.0
1B5ADAE7-81E6-4531-8CD0-31A205A6AC40,https://www.nps.gov/gwmp/learn/management/record-of-determination-for-temporary-closure-of-the-great-falls-visitor-center-during-construction.htm,"Visitor Center building closed; Passes available at Entrance Gate, trails & overlooks Open",GRFA,The Great Falls Visitor Center building is temporarily closed until further notice for needed construction projects. Overlooks & Trails OPEN. Park closed at dark 5:45 pm.,Information,[],2024-02-18 14:11:18.0,0,,,,,,
60A01D18-22DE-4F56-A002-7CE1581D4F49,https://www.nps.gov/brca/planyourvisit/conditions.htm,Fairyland and Paria Roads Open to Pedestrians,BRCA,"The roads leading to Fairyland Point (1 mi) and Paria View (0.5 mi) close to vehicles the first Monday after Thanksgiving through the winter season. They remain open for hikers, snowshoers, and x-country skiers. Access Fairyland Loop from Sunrise Point.",Park Closure,"[{'title': 'Fairyland Point Road Closure', 'id': '60A01D18-22DE-4F56-A002-7CE1581D4F49', 'type': 'roadevent', 'url': 'https://www.nps.gov/brca/planyourvisit/conditions.htm'}]",2024-02-18 13:14:21.0,1,Bryce Canyon,National Park,UT,IMR,BRCA,1.0
3B7D50FE-A302-4CF6-8E89-2402458A5495,https://www.nps.gov/brca/planyourvisit/winter.htm,Winter Trail Closures,BRCA,The annual winter closures of the Wall Street side of Navajo Loop and the 1.5-mile section of Rim Trail between Inspiration and Bryce Points are in effect. The Two Bridges side of Navajo Loop remains open. The Rim Trail is open north of Inspiration Point.,Park Closure,[],2024-02-18 13:11:41.0,0,Bryce Canyon,National Park,UT,IMR,BRCA,1.0
9840308A-02FB-4A2F-90A3-E5597EB3881B,https://www.nps.gov/brca/planyourvisit/conditions.htm,Main Road Status,BRCA,The main park road is fully open to Rainbow Point (Mile 18 of 18). During snowstorms the road may temporarily close at Mile 3 for snowplow operations.,Information,[],2024-02-18 13:11:15.0,1,Bryce Canyon,National Park,UT,IMR,BRCA,1.0
79D4D6BC-9074-4212-9B33-61E4263AFEDF,https://www.nps.gov/elma/planyourvisit/driving-to-big-tubes.htm,NPS 300 Road Conditions,ELMA,"NPS 300 to Big Tubes is currently muddy and rutted. A four-wheel-drive, high clearance vehicle is required. Road may become impassable with continued snow and freezing-thawing conditions.",Caution,[],2024-02-18 12:53:27.0,0,El Malpais,National Monument,NM,IMR,ELMA,1.0
A8D30122-63F3-44D1-90BC-8FBE23410CB6,,Park Museum and Visitor Center Reopened,MORR,"The Washington's Headquarters Museum and Jockey Hollow Visitor Center have resumed their normal schedule---Thursday-Sunday 10 am to 4 pm. The buildings will also be open on Presidents Day (Monday, February 19)",Information,[],2024-02-18 11:15:45.0,0,Morristown,National Historical Park,NJ,NER,MORR,1.0
6280EBA7-8C7B-46CC-BA6B-A8435966D7E2,,Ford Mansion and Wick House closed until further notice,MORR,"The Ford Mansion and Wick House are closed until sometime in late spring 2024 due to conservation and renovation work. For more information, see the news release on this website.",Park Closure,[],2024-02-18 11:06:48.0,0,Morristown,National Historical Park,NJ,NER,MORR,1.0
7EF17C0E-1742-4871-9B1F-6CAB9E3C0E21,,"Delayed Opening: Wednesday, February 28, 2024",KLSE,"On Wednesday, February 28th, 2024, Klondike Gold Rush National Historical Park - Seattle Unit will be open from 12 pm - 5 pm.",Information,[],2024-02-17 12:11:03.0,0,,,,,,
9A98497D-13A7-4970-BFDB-0A587EE5482B,,No Water Available at Black Canyon,BLCA,"Water has been turned off for the winter at the North and South Rims of the park, as freezing nighttime temperatures have arrived. Be prepared--bring all water needed for drinking and other purposes.",Caution,[],2024-02-17 11:32:48.0,0,Black Canyon Of The Gunnison,National Park,CO,IMR,BLCA,1.0
083CCC1F-9C01-4406-98E7-D6AC87CD857C,https://www.nps.gov/acad/planyourvisit/conditions.htm,Several park trails to close March 1 for peregrine falcon nesting season,ACAD,"Effective March 1, areas including Jordan Cliffs Trail, Precipice Trail, and Valley Cove Trail will be closed to protect peregrine falcons from human disturbance or harassment during an annual nesting period.",Information,[],2024-02-16 16:09:30.0,0,Acadia,National Park,ME,NER,ACAD,1.0
8833A24A-3F71-4E6E-9254-FF7743304115,https://www.nps.gov/brca/planyourvisit/basicinfo.htm,Bryce Canyon is Open - No Reservations Required to Enter,BRCA,No reservations are required to enter Bryce Canyon National Park at any time of year. Simply pay your park entrance fee or present your America the Beautiful pass upon arrival.,Information,[],2024-02-16 15:58:11.0,0,Bryce Canyon,National Park,UT,IMR,BRCA,1.0
B37F9C75-2029-4C8B-BF6D-B18F15C93A71,,Change to Summer Operating Hours,MIMI,***Please Be Aware*** The park will NOT be changing days of operation. The park will be open Tuesday-Saturday through the summer and winter seasons.,Information,[],2024-02-16 15:54:33.0,0,Minuteman Missile,National Historic Site,SD,MWR,MIMI,1.0
D52BD10E-037B-41EB-A350-497A0C5986CB,https://www.recreation.gov/ticket/facility/10088103,Cave Tour Reservations Are Strongly Recommended - Walkup Tickets Are Not Guaranteed,JECA,Advance cave tour reservations are available on recreation.gov through April 27th. Reservations for May will become available April 1. The reservations close at noon the day before. Reservations are the best way to ensure tickets for your group.,Information,[],2024-02-16 12:31:46.0,0,Jewel Cave,National Monument,SD,MWR,JECA,1.0
