Data Periods,Mode of Travel,Intersection Type,Zone ID,Zone Name,Zone Is Pass-Through,Zone Direction (degrees),Zone is Bi-Direction,Day Type,Day Part,Average Daily Zone Traffic (StL Volume),Avg Travel Time (sec),Avg All Travel Time (sec),Avg Trip Length (mi),Avg All Trip Length (mi),,
"Apr 01, 2022 - Apr 30, 2022",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Paradise Hill Road (near Cadillac Entrance Road),yes,203,yes,6: Saturday (Sa-Sa),3: Mid-Day (10am-3pm),568,3252,3426,22.8,23.8,,
"Apr 01, 2022 - Apr 30, 2022",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Paradise Hill Road (near Cadillac Entrance Road),yes,203,yes,6: Saturday (Sa-Sa),4: Peak PM (3pm-7pm),303,2852,3202,21.1,23.2,,
"Apr 01, 2022 - Apr 30, 2022",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Paradise Hill Road (near Cadillac Entrance Road),yes,203,yes,6: Saturday (Sa-Sa),5: Late PM (7pm-12am),74,2644,2957,23.5,20.7,,
"Apr 01, 2022 - Apr 30, 2022",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Paradise Hill Road (near Cadillac Entrance Road),yes,203,yes,7: Sunday (Su-Su),0: All Day (12am-12am),1181,3986,4349,29.2,30.3,,
"Apr 01, 2022 - Apr 30, 2022",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Paradise Hill Road (near Cadillac Entrance Road),yes,203,yes,7: Sunday (Su-Su),1: Early AM (12am-6am),55,2993,2993,24.3,24.3,,
"Apr 01, 2022 - Apr 30, 2022",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Paradise Hill Road (near Cadillac Entrance Road),yes,203,yes,7: Sunday (Su-Su),2: Peak AM (6am-10am),175,3879,4795,20.4,26.4,,
"Apr 01, 2022 - Apr 30, 2022",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Paradise Hill Road (near Cadillac Entrance Road),yes,203,yes,7: Sunday (Su-Su),3: Mid-Day (10am-3pm),563,4142,4294,31.2,29.4,,
"Apr 01, 2022 - Apr 30, 2022",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Paradise Hill Road (near Cadillac Entrance Road),yes,203,yes,7: Sunday (Su-Su),4: Peak PM (3pm-7pm),277,3883,4416,27.2,32.2,,
"Apr 01, 2022 - Apr 30, 2022",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Paradise Hill Road (near Cadillac Entrance Road),yes,203,yes,7: Sunday (Su-Su),5: Late PM (7pm-12am),111,4291,4426,44.6,39.6,,
"Apr 01, 2022 - Apr 30, 2022",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Park Loop Road (Near Jordan Pond House),yes,331,no,0: All Days (M-Su),0: All Day (12am-12am),125,4356,4693,22.1,23.1,,
"Apr 01, 2022 - Apr 30, 2022",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Park Loop Road (Near Jordan Pond House),yes,331,no,0: All Days (M-Su),2: Peak AM (6am-10am),3,0,6737,0,29.8,,
"Apr 01, 2022 - Apr 30, 2022",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Park Loop Road (Near Jordan Pond House),yes,331,no,0: All Days (M-Su),3: Mid-Day (10am-3pm),75,4367,4682,22.2,21.9,,
"Apr 01, 2022 - Apr 30, 2022",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Park Loop Road (Near Jordan Pond House),yes,331,no,0: All Days (M-Su),4: Peak PM (3pm-7pm),40,4360,4562,21.9,23.7,,
"Apr 01, 2022 - Apr 30, 2022",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Park Loop Road (Near Jordan Pond House),yes,331,no,0: All Days (M-Su),5: Late PM (7pm-12am),7,4149,4580,22.5,29.3,,
"Apr 01, 2022 - Apr 30, 2022",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Park Loop Road (Near Jordan Pond House),yes,331,no,1: Monday (M-M),0: All Day (12am-12am),75,4413,5264,11.1,19.1,,
"Apr 01, 2022 - Apr 30, 2022",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Park Loop Road (Near Jordan Pond House),yes,331,no,1: Monday (M-M),2: Peak AM (6am-10am),12,0,11491,0,48.1,,
"Apr 01, 2022 - Apr 30, 2022",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Park Loop Road (Near Jordan Pond House),yes,331,no,1: Monday (M-M),3: Mid-Day (10am-3pm),25,6324,6324,10.9,10.9,,
"Apr 01, 2022 - Apr 30, 2022",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Park Loop Road (Near Jordan Pond House),yes,331,no,1: Monday (M-M),4: Peak PM (3pm-7pm),37,2502,2482,11.2,15,,
"Apr 01, 2022 - Apr 30, 2022",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Park Loop Road (Near Jordan Pond House),yes,331,no,2: Tuesday (Tu-Tu),0: All Day (12am-12am),87,3804,5078,25.2,24,,
"Apr 01, 2022 - Apr 30, 2022",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Park Loop Road (Near Jordan Pond House),yes,331,no,2: Tuesday (Tu-Tu),3: Mid-Day (10am-3pm),37,0,5396,0,20.5,,
"Apr 01, 2022 - Apr 30, 2022",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Park Loop Road (Near Jordan Pond House),yes,331,no,2: Tuesday (Tu-Tu),4: Peak PM (3pm-7pm),37,4363,5557,30.3,30.6,,
"Apr 01, 2022 - Apr 30, 2022",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Park Loop Road (Near Jordan Pond House),yes,331,no,2: Tuesday (Tu-Tu),5: Late PM (7pm-12am),12,2685,2685,14.8,14.8,,
"Apr 01, 2022 - Apr 30, 2022",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Park Loop Road (Near Jordan Pond House),yes,331,no,3: Wednesday (W-W),0: All Day (12am-12am),125,6598,6093,31.2,31.9,,
"Apr 01, 2022 - Apr 30, 2022",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Park Loop Road (Near Jordan Pond House),yes,331,no,3: Wednesday (W-W),3: Mid-Day (10am-3pm),75,5853,5892,24.1,23.7,,
"Apr 01, 2022 - Apr 30, 2022",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Park Loop Road (Near Jordan Pond House),yes,331,no,3: Wednesday (W-W),4: Peak PM (3pm-7pm),37,10320,7358,66.6,50.4,,
"Apr 01, 2022 - Apr 30, 2022",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Park Loop Road (Near Jordan Pond House),yes,331,no,3: Wednesday (W-W),5: Late PM (7pm-12am),12,0,3510,0,25.1,,
"Apr 01, 2022 - Apr 30, 2022",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Park Loop Road (Near Jordan Pond House),yes,331,no,4: Thursday (Th-Th),0: All Day (12am-12am),137,4548,4701,24.1,21.4,,
"Apr 01, 2022 - Apr 30, 2022",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Park Loop Road (Near Jordan Pond House),yes,331,no,4: Thursday (Th-Th),3: Mid-Day (10am-3pm),87,5196,5100,25.9,22.4,,
"Apr 01, 2022 - Apr 30, 2022",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Park Loop Road (Near Jordan Pond House),yes,331,no,4: Thursday (Th-Th),4: Peak PM (3pm-7pm),50,3575,4003,21.3,19.6,,
"Apr 01, 2022 - Apr 30, 2022",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Park Loop Road (Near Jordan Pond House),yes,331,no,5: Friday (F-F),0: All Day (12am-12am),220,3774,4204,17.6,19.6,,
"Apr 01, 2022 - Apr 30, 2022",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Park Loop Road (Near Jordan Pond House),yes,331,no,5: Friday (F-F),3: Mid-Day (10am-3pm),100,3167,3959,18.2,19.4,,
"Apr 01, 2022 - Apr 30, 2022",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Park Loop Road (Near Jordan Pond House),yes,331,no,5: Friday (F-F),4: Peak PM (3pm-7pm),100,4076,4076,15.9,15.9,,
"Apr 01, 2022 - Apr 30, 2022",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Park Loop Road (Near Jordan Pond House),yes,331,no,5: Friday (F-F),5: Late PM (7pm-12am),20,5613,6062,30.1,38.7,,
"Apr 01, 2022 - Apr 30, 2022",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Park Loop Road (Near Jordan Pond House),yes,331,no,6: Saturday (Sa-Sa),0: All Day (12am-12am),110,3626,3577,25.4,23.8,,
"Apr 01, 2022 - Apr 30, 2022",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Park Loop Road (Near Jordan Pond House),yes,331,no,6: Saturday (Sa-Sa),2: Peak AM (6am-10am),10,0,1983,0,11.6,,
"Apr 01, 2022 - Apr 30, 2022",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Park Loop Road (Near Jordan Pond House),yes,331,no,6: Saturday (Sa-Sa),3: Mid-Day (10am-3pm),100,3626,3736,25.4,25,,
"Apr 01, 2022 - Apr 30, 2022",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Park Loop Road (Near Jordan Pond House),yes,331,no,7: Sunday (Su-Su),0: All Day (12am-12am),100,5007,5047,27,25.4,,
"Apr 01, 2022 - Apr 30, 2022",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Park Loop Road (Near Jordan Pond House),yes,331,no,7: Sunday (Su-Su),3: Mid-Day (10am-3pm),87,4704,4836,23.7,22.9,,
"Apr 01, 2022 - Apr 30, 2022",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Park Loop Road (Near Jordan Pond House),yes,331,no,7: Sunday (Su-Su),4: Peak PM (3pm-7pm),12,6520,6520,43.5,43.5,,
"Apr 01, 2022 - Apr 30, 2022",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Schoodic Loop Road,yes,110,no,0: All Days (M-Su),0: All Day (12am-12am),274,2667,2881,21.8,22.6,,
"Apr 01, 2022 - Apr 30, 2022",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Schoodic Loop Road,yes,110,no,0: All Days (M-Su),1: Early AM (12am-6am),29,1708,1708,14.4,14.4,,
"Apr 01, 2022 - Apr 30, 2022",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Schoodic Loop Road,yes,110,no,0: All Days (M-Su),2: Peak AM (6am-10am),39,2485,2485,16.7,16.7,,
"Apr 01, 2022 - Apr 30, 2022",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Schoodic Loop Road,yes,110,no,0: All Days (M-Su),3: Mid-Day (10am-3pm),91,3234,3375,29.7,29.6,,
"Apr 01, 2022 - Apr 30, 2022",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Schoodic Loop Road,yes,110,no,0: All Days (M-Su),4: Peak PM (3pm-7pm),77,2610,3029,18.6,21.8,,
"Apr 01, 2022 - Apr 30, 2022",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Schoodic Loop Road,yes,110,no,0: All Days (M-Su),5: Late PM (7pm-12am),39,2282,2686,19.3,19.5,,
"Apr 01, 2022 - Apr 30, 2022",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Schoodic Loop Road,yes,110,no,1: Monday (M-M),0: All Day (12am-12am),253,2493,2656,20,20.3,,
"Apr 01, 2022 - Apr 30, 2022",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Schoodic Loop Road,yes,110,no,1: Monday (M-M),1: Early AM (12am-6am),38,1070,1070,7,7,,
"Apr 01, 2022 - Apr 30, 2022",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Schoodic Loop Road,yes,110,no,1: Monday (M-M),2: Peak AM (6am-10am),38,1507,1507,6.5,6.5,,
"Apr 01, 2022 - Apr 30, 2022",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Schoodic Loop Road,yes,110,no,1: Monday (M-M),3: Mid-Day (10am-3pm),51,2945,3582,27.8,31.3,,
"Apr 01, 2022 - Apr 30, 2022",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Schoodic Loop Road,yes,110,no,1: Monday (M-M),4: Peak PM (3pm-7pm),88,3580,3280,28.8,23.8,,
"Apr 01, 2022 - Apr 30, 2022",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Schoodic Loop Road,yes,110,no,1: Monday (M-M),5: Late PM (7pm-12am),38,3252,2701,30.7,24.6,,
"Apr 01, 2022 - Apr 30, 2022",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Schoodic Loop Road,yes,110,no,2: Tuesday (Tu-Tu),0: All Day (12am-12am),227,2223,2258,14.1,14,,
"Apr 01, 2022 - Apr 30, 2022",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Schoodic Loop Road,yes,110,no,2: Tuesday (Tu-Tu),1: Early AM (12am-6am),38,961,961,7,7,,
"Apr 01, 2022 - Apr 30, 2022",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Schoodic Loop Road,yes,110,no,2: Tuesday (Tu-Tu),2: Peak AM (6am-10am),38,1488,1488,7.6,7.6,,
"Apr 01, 2022 - Apr 30, 2022",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Schoodic Loop Road,yes,110,no,2: Tuesday (Tu-Tu),3: Mid-Day (10am-3pm),88,3081,3081,19.1,19.1,,
"Apr 01, 2022 - Apr 30, 2022",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Schoodic Loop Road,yes,110,no,2: Tuesday (Tu-Tu),4: Peak PM (3pm-7pm),38,2341,2414,13.4,13.5,,
"Apr 01, 2022 - Apr 30, 2022",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Schoodic Loop Road,yes,110,no,2: Tuesday (Tu-Tu),5: Late PM (7pm-12am),25,1979,2243,20.9,17,,
"Apr 01, 2022 - Apr 30, 2022",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Schoodic Loop Road,yes,110,no,3: Wednesday (W-W),0: All Day (12am-12am),177,3347,3238,30.1,27.7,,
"Apr 01, 2022 - Apr 30, 2022",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Schoodic Loop Road,yes,110,no,3: Wednesday (W-W),1: Early AM (12am-6am),25,1059,1059,7.2,7.2,,
"Apr 01, 2022 - Apr 30, 2022",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Schoodic Loop Road,yes,110,no,3: Wednesday (W-W),2: Peak AM (6am-10am),51,2977,2977,14,14,,
"Apr 01, 2022 - Apr 30, 2022",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Schoodic Loop Road,yes,110,no,3: Wednesday (W-W),3: Mid-Day (10am-3pm),51,5723,4666,73.3,58.1,,
"Apr 01, 2022 - Apr 30, 2022",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Schoodic Loop Road,yes,110,no,3: Wednesday (W-W),4: Peak PM (3pm-7pm),51,2989,3160,23.7,21.3,,
"Apr 01, 2022 - Apr 30, 2022",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Schoodic Loop Road,yes,110,no,4: Thursday (Th-Th),0: All Day (12am-12am),404,2177,2152,15,14.7,,
"Apr 01, 2022 - Apr 30, 2022",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Schoodic Loop Road,yes,110,no,4: Thursday (Th-Th),1: Early AM (12am-6am),51,1074,1074,7.1,7.1,,
"Apr 01, 2022 - Apr 30, 2022",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Schoodic Loop Road,yes,110,no,4: Thursday (Th-Th),2: Peak AM (6am-10am),63,2733,2733,20.6,20.6,,
"Apr 01, 2022 - Apr 30, 2022",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Schoodic Loop Road,yes,110,no,4: Thursday (Th-Th),3: Mid-Day (10am-3pm),114,2606,2606,19.8,19.8,,
"Apr 01, 2022 - Apr 30, 2022",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Schoodic Loop Road,yes,110,no,4: Thursday (Th-Th),4: Peak PM (3pm-7pm),126,1995,2107,9.5,11.6,,
"Apr 01, 2022 - Apr 30, 2022",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Schoodic Loop Road,yes,110,no,4: Thursday (Th-Th),5: Late PM (7pm-12am),51,1029,1592,7,11.2,,
"Apr 01, 2022 - Apr 30, 2022",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Schoodic Loop Road,yes,110,no,5: Friday (F-F),0: All Day (12am-12am),293,2550,2988,18.5,20.4,,
"Apr 01, 2022 - Apr 30, 2022",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Schoodic Loop Road,yes,110,no,5: Friday (F-F),1: Early AM (12am-6am),20,1416,1416,7.6,7.6,,
"Apr 01, 2022 - Apr 30, 2022",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Schoodic Loop Road,yes,110,no,5: Friday (F-F),2: Peak AM (6am-10am),61,3043,3043,23.7,23.7,,
"Apr 01, 2022 - Apr 30, 2022",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Schoodic Loop Road,yes,110,no,5: Friday (F-F),3: Mid-Day (10am-3pm),91,2312,2903,13.1,17.4,,
"Apr 01, 2022 - Apr 30, 2022",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Schoodic Loop Road,yes,110,no,5: Friday (F-F),4: Peak PM (3pm-7pm),30,2577,2577,25.8,25.8,,
"Apr 01, 2022 - Apr 30, 2022",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Schoodic Loop Road,yes,110,no,5: Friday (F-F),5: Late PM (7pm-12am),91,2716,3521,18.7,22.1,,
"Apr 01, 2022 - Apr 30, 2022",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Schoodic Loop Road,yes,110,no,6: Saturday (Sa-Sa),0: All Day (12am-12am),253,2671,3228,24.2,28.4,,
"Apr 01, 2022 - Apr 30, 2022",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Schoodic Loop Road,yes,110,no,6: Saturday (Sa-Sa),2: Peak AM (6am-10am),10,876,876,7.3,7.3,,
"Apr 01, 2022 - Apr 30, 2022",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Schoodic Loop Road,yes,110,no,6: Saturday (Sa-Sa),3: Mid-Day (10am-3pm),131,2674,3052,27.3,29.4,,
"Apr 01, 2022 - Apr 30, 2022",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Schoodic Loop Road,yes,110,no,6: Saturday (Sa-Sa),4: Peak PM (3pm-7pm),81,3283,4442,23.2,35,,
"Apr 01, 2022 - Apr 30, 2022",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Schoodic Loop Road,yes,110,no,6: Saturday (Sa-Sa),5: Late PM (7pm-12am),30,755,1537,13.2,13.1,,
"Apr 01, 2022 - Apr 30, 2022",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Schoodic Loop Road,yes,110,no,7: Sunday (Su-Su),0: All Day (12am-12am),316,3569,3771,35.2,34.6,,
"Apr 01, 2022 - Apr 30, 2022",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Schoodic Loop Road,yes,110,no,7: Sunday (Su-Su),1: Early AM (12am-6am),38,4569,4569,48,48,,
"Apr 01, 2022 - Apr 30, 2022",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Schoodic Loop Road,yes,110,no,7: Sunday (Su-Su),2: Peak AM (6am-10am),13,3460,3460,32.6,32.6,,
"Apr 01, 2022 - Apr 30, 2022",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Schoodic Loop Road,yes,110,no,7: Sunday (Su-Su),3: Mid-Day (10am-3pm),101,4923,4801,53,49,,
"Apr 01, 2022 - Apr 30, 2022",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Schoodic Loop Road,yes,110,no,7: Sunday (Su-Su),4: Peak PM (3pm-7pm),139,1820,2925,11.7,21.7,,
"Apr 01, 2022 - Apr 30, 2022",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Schoodic Loop Road,yes,110,no,7: Sunday (Su-Su),5: Late PM (7pm-12am),25,1695,3265,16,28.4,,
"Jan 01, 2019 - Jan 31, 2019",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Ocean Drive,yes,199,no,0: All Days (M-Su),0: All Day (12am-12am),91,4615,4873,32.9,31.6,,
"Jan 01, 2019 - Jan 31, 2019",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Ocean Drive,yes,199,no,0: All Days (M-Su),1: Early AM (12am-6am),1,2421,2421,18.8,18.8,,
"Jan 01, 2019 - Jan 31, 2019",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Ocean Drive,yes,199,no,0: All Days (M-Su),2: Peak AM (6am-10am),14,3354,3642,21.7,18.8,,
"Jan 01, 2019 - Jan 31, 2019",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Ocean Drive,yes,199,no,0: All Days (M-Su),3: Mid-Day (10am-3pm),59,5023,5061,39.8,35,,
"Jan 01, 2019 - Jan 31, 2019",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Ocean Drive,yes,199,no,0: All Days (M-Su),4: Peak PM (3pm-7pm),17,4432,5448,19.1,31.9,,
"Jan 01, 2019 - Jan 31, 2019",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Ocean Drive,yes,199,no,1: Monday (M-M),0: All Day (12am-12am),20,4811,4811,22.2,22.2,,
"Jan 01, 2019 - Jan 31, 2019",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Ocean Drive,yes,199,no,1: Monday (M-M),3: Mid-Day (10am-3pm),10,4696,4696,20.9,20.9,,
"Jan 01, 2019 - Jan 31, 2019",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Ocean Drive,yes,199,no,1: Monday (M-M),4: Peak PM (3pm-7pm),10,4925,4925,23.6,23.6,,
"Jan 01, 2019 - Jan 31, 2019",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Ocean Drive,yes,199,no,2: Tuesday (Tu-Tu),0: All Day (12am-12am),121,5983,6312,67,58.3,,
"Jan 01, 2019 - Jan 31, 2019",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Ocean Drive,yes,199,no,2: Tuesday (Tu-Tu),3: Mid-Day (10am-3pm),105,5983,5507,67,51.6,,
"Jan 01, 2019 - Jan 31, 2019",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Ocean Drive,yes,199,no,2: Tuesday (Tu-Tu),4: Peak PM (3pm-7pm),16,0,11540,0,101.4,,
"Jan 01, 2019 - Jan 31, 2019",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Ocean Drive,yes,199,no,3: Wednesday (W-W),0: All Day (12am-12am),81,3162,3237,17.9,17.7,,
"Jan 01, 2019 - Jan 31, 2019",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Ocean Drive,yes,199,no,3: Wednesday (W-W),2: Peak AM (6am-10am),32,3100,3100,20,20,,
"Jan 01, 2019 - Jan 31, 2019",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Ocean Drive,yes,199,no,3: Wednesday (W-W),3: Mid-Day (10am-3pm),24,3180,2786,21.8,18.7,,
"Jan 01, 2019 - Jan 31, 2019",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Ocean Drive,yes,199,no,3: Wednesday (W-W),4: Peak PM (3pm-7pm),24,3267,3870,9.7,13.6,,
"Jan 01, 2019 - Jan 31, 2019",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Ocean Drive,yes,199,no,4: Thursday (Th-Th),0: All Day (12am-12am),57,3871,4171,13.7,17.2,,
"Jan 01, 2019 - Jan 31, 2019",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Ocean Drive,yes,199,no,4: Thursday (Th-Th),1: Early AM (12am-6am),8,2421,2421,18.8,18.8,,
"Jan 01, 2019 - Jan 31, 2019",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Ocean Drive,yes,199,no,4: Thursday (Th-Th),2: Peak AM (6am-10am),8,0,4056,0,22.1,,
"Jan 01, 2019 - Jan 31, 2019",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Ocean Drive,yes,199,no,4: Thursday (Th-Th),3: Mid-Day (10am-3pm),32,5822,4837,8.2,16.3,,
"Jan 01, 2019 - Jan 31, 2019",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Ocean Drive,yes,199,no,4: Thursday (Th-Th),4: Peak PM (3pm-7pm),8,3370,3370,14,14,,
"Jan 01, 2019 - Jan 31, 2019",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Ocean Drive,yes,199,no,5: Friday (F-F),0: All Day (12am-12am),152,4978,4672,33.5,27.9,,
"Jan 01, 2019 - Jan 31, 2019",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Ocean Drive,yes,199,no,5: Friday (F-F),2: Peak AM (6am-10am),40,6741,4819,33.4,16.4,,
"Jan 01, 2019 - Jan 31, 2019",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Ocean Drive,yes,199,no,5: Friday (F-F),3: Mid-Day (10am-3pm),81,5586,5586,38.8,38.8,,
"Jan 01, 2019 - Jan 31, 2019",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Ocean Drive,yes,199,no,5: Friday (F-F),4: Peak PM (3pm-7pm),30,1663,2038,12.4,14.4,,
"Jan 01, 2019 - Jan 31, 2019",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Ocean Drive,yes,199,no,6: Saturday (Sa-Sa),0: All Day (12am-12am),111,3409,4334,17.9,22.6,,
"Jan 01, 2019 - Jan 31, 2019",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Ocean Drive,yes,199,no,6: Saturday (Sa-Sa),2: Peak AM (6am-10am),10,3153,3153,33.2,33.2,,
"Jan 01, 2019 - Jan 31, 2019",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Ocean Drive,yes,199,no,6: Saturday (Sa-Sa),3: Mid-Day (10am-3pm),81,2712,4245,11.1,20.1,,
"Jan 01, 2019 - Jan 31, 2019",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Ocean Drive,yes,199,no,6: Saturday (Sa-Sa),4: Peak PM (3pm-7pm),20,5279,5279,27.2,27.2,,
